user.index,decision.index.nogap,datetime,date,sugg.select.utime,sugg.select.slot,is.randomized,avail,send,send.active,send.sedentary,returned.message,sugg.response.utime,response,recognized.activity,location_group,dec.location.category,dec.weather.condition,dec.temperature,jbsteps30,jbsteps30pre
6,91.0,2015-08-21 10:10:00,2015-08-21,2015-08-21 10:10:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,14.4,0.0,55.0
6,92.0,2015-08-21 16:00:00,2015-08-21,2015-08-21 16:00:00,2,True,True,True,True,False,Did you know that walking boosts memory your ability to learn Increase your daily step count we bet you wont forget,2015-08-21 16:36:13,no_response,UNKNOWN,Auto & Transport - Outdoor Low-Activity,"store,car_repair,point_of_interest,establishment",Partly Cloudy,22.5,760.0,489.0
6,93.0,2015-08-21 18:00:00,2015-08-21,2015-08-21 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Clear,23.8,174.0,82.0
6,94.0,2015-08-21 22:00:00,2015-08-21,2015-08-21 22:00:00,4,True,True,True,False,True,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,2015-08-21 22:10:39,good,STILL,Home,home,Mostly Cloudy,25.4,235.0,728.0
6,95.0,2015-08-22 00:00:00,2015-08-22,2015-08-22 00:00:00,5,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Parks & Recreation - Outdoor High-Activity,"campground,park,lodging,point_of_interest,establishment",Clear,22.1,237.0,0.0
6,96.0,2015-08-22 10:10:00,2015-08-22,2015-08-22 10:10:00,1,False,True,False,False,False,donotnotify,,,STILL,Just Store,"store,point_of_interest,establishment",Clear,19.0,0.0,0.0
6,97.0,2015-08-22 16:00:00,2015-08-22,2015-08-22 16:00:00,2,False,True,False,False,False,donotnotify,,,STILL,Just Store,"store,point_of_interest,establishment",Partly Cloudy,23.9,456.0,84.0
6,98.0,2015-08-22 18:00:00,2015-08-22,2015-08-22 18:00:00,3,False,False,False,False,False,donotnotify,,,ON_FOOT,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,26.4,1560.0,607.0
6,99.0,2015-08-22 22:00:00,2015-08-22,2015-08-22 22:00:00,4,True,True,True,True,False,How about taking a few laps at the mall this weekend Maybe its a clich but heysteps are steps,2015-08-22 22:01:44,bad,STILL,Just Store,"store,point_of_interest,establishment",Partly Cloudy,27.2,95.0,0.0
6,100.0,2015-08-23 00:00:00,2015-08-23,2015-08-23 00:00:00,5,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-08-23 00:06:22,good,STILL,Just Store,"store,point_of_interest,establishment",Clear,24.2,895.0,939.0
6,101.0,2015-08-23 10:10:00,2015-08-23,2015-08-23 10:10:00,1,True,True,True,True,False,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,2015-08-23 10:42:00,no_response,STILL,Just Store,"store,point_of_interest,establishment",Partly Cloudy,17.3,114.0,0.0
6,102.0,2015-08-23 16:00:00,2015-08-23,2015-08-23 16:00:00,2,True,True,True,True,False,Did you know that walking helps you sleep longer sounder at night Sleep better tonight by going for a 15minute brisk walk,2015-08-23 16:33:55,no_response,STILL,Just Store,"store,point_of_interest,establishment",Clear,24.3,0.0,0.0
6,103.0,2015-08-23 18:00:00,2015-08-23,2015-08-23 18:00:00,3,True,False,False,False,False,donotnotify,,,ON_FOOT,Just Store,"store,point_of_interest,establishment",Partly Cloudy,26.2,129.0,976.0
6,104.0,2015-08-23 22:00:00,2015-08-23,2015-08-23 22:00:00,4,True,True,True,False,True,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,,,STILL,Just Store,"store,point_of_interest,establishment",Rain,20.0,1021.0,0.0
6,105.0,2015-08-24 00:00:00,2015-08-24,2015-08-24 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Mostly Cloudy,20.6,0.0,304.0
6,106.0,2015-08-24 10:10:00,2015-08-24,2015-08-24 10:10:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,11.3,0.0,0.0
6,107.0,2015-08-24 16:00:00,2015-08-24,2015-08-24 16:00:00,2,True,True,True,True,False,Longer routes more steps How might you add steps during your lunch hour today,,,STILL,Work,work,Clear,22.8,376.0,309.0
6,108.0,2015-08-24 18:00:00,2015-08-24,2015-08-24 18:00:00,3,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,2015-08-24 18:09:31,good,STILL,Work,work,Mostly Cloudy,22.4,39.0,320.0
6,109.0,2015-08-24 22:00:00,2015-08-24,2015-08-24 22:00:00,4,False,False,False,False,False,donotnotify,,,ON_FOOT,Home,home,Mostly Cloudy,20.1,197.0,0.0
6,110.0,2015-08-25 00:00:00,2015-08-25,2015-08-25 00:00:00,5,True,True,True,False,True,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,,,STILL,Home,home,Overcast,17.1,103.0,639.0
6,111.0,2015-08-25 13:00:00,2015-08-25,2015-08-25 13:00:00,1,True,True,True,False,True,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,2015-08-25 10:39:57,bad,STILL,Home,home,Overcast,12.4,209.0,18.0
6,112.0,2015-08-25 16:00:00,2015-08-25,2015-08-25 16:00:00,2,True,True,True,False,True,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,2015-08-25 16:34:17,no_response,STILL,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,16.6,0.0,0.0
6,113.0,2015-08-25 18:00:00,2015-08-25,2015-08-25 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,18.7,21.0,110.0
6,114.0,2015-08-25 22:00:00,2015-08-25,2015-08-25 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Overcast,17.7,0.0,1146.0
6,115.0,2015-08-26 00:00:00,2015-08-26,2015-08-26 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Overcast,16.6,184.0,0.0
6,116.0,2015-08-26 13:00:00,2015-08-26,2015-08-26 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,15.3,0.0,29.0
6,117.0,2015-08-26 16:00:00,2015-08-26,2015-08-26 16:00:00,2,False,False,False,False,False,donotnotify,,,ON_FOOT,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,18.6,380.0,298.0
6,118.0,2015-08-26 18:00:00,2015-08-26,2015-08-26 18:00:00,3,True,True,True,True,False,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,2015-08-26 18:14:34,bad,STILL,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,19.2,77.0,543.0
6,119.0,2015-08-26 22:00:00,2015-08-26,2015-08-26 22:00:00,4,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-08-26 22:11:41,bad,STILL,Grocery & Convenience Store,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,18.7,163.0,138.0
6,120.0,2015-08-27 00:00:00,2015-08-27,2015-08-27 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Just Store,"store,point_of_interest,establishment",Overcast,17.8,31.0,0.0
6,121.0,2015-08-27 13:00:00,2015-08-27,2015-08-27 13:00:00,1,True,True,True,False,True,Good morning When you get to work try stretching your legs for a minute or two before sitting down at your desk,2015-08-27 13:31:40,no_response,STILL,Just Store,"store,point_of_interest,establishment",Overcast,14.4,206.0,237.0
6,122.0,2015-08-27 16:00:00,2015-08-27,2015-08-27 16:00:00,2,False,True,False,False,False,donotnotify,,,UNKNOWN,Auto & Transport - Outdoor Low-Activity,"car_dealer,store,point_of_interest,establishment",Overcast,16.0,256.0,306.0
6,123.0,2015-08-27 18:00:00,2015-08-27,2015-08-27 18:00:00,3,False,False,False,False,False,donotnotify,,,ON_FOOT,Auto & Transport - Outdoor Low-Activity,"car_dealer,store,point_of_interest,establishment",Overcast,18.9,291.0,19.0
6,124.0,2015-08-27 22:00:00,2015-08-27,2015-08-27 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,16.7,103.0,1237.0
6,125.0,2015-08-28 00:00:00,2015-08-28,2015-08-28 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,15.9,313.0,0.0
6,126.0,2015-08-28 13:00:00,2015-08-28,2015-08-28 13:00:00,1,True,False,False,False,False,donotnotify,,,ON_FOOT,Work,work,Overcast,13.3,732.0,0.0
6,127.0,2015-08-28 16:00:00,2015-08-28,2015-08-28 16:00:00,2,True,True,True,False,True,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,2015-08-28 16:02:00,good,STILL,Work,work,Mostly Cloudy,22.0,294.0,111.0
6,128.0,2015-08-28 18:00:00,2015-08-28,2015-08-28 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Partly Cloudy,23.4,0.0,284.0
6,129.0,2015-08-28 22:00:00,2015-08-28,2015-08-28 22:00:00,4,True,True,True,True,False,Have you been sitting all day If you can try not to sit all night too Maybe tackle some active housework like cooking or vacuuming,2015-08-28 22:06:29,good,STILL,Home,home,Mostly Cloudy,23.8,213.0,113.0
6,130.0,2015-08-29 00:00:00,2015-08-29,2015-08-29 00:00:00,5,True,True,True,False,True,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,2015-08-29 00:08:08,good,STILL,Home,home,Partly Cloudy,18.6,1090.0,124.0
6,131.0,2015-08-29 13:00:00,2015-08-29,2015-08-29 13:00:00,1,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Just Store,"store,point_of_interest,establishment",Fog,17.8,1023.0,274.0
6,132.0,2015-08-29 16:00:00,2015-08-29,2015-08-29 16:00:00,2,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-08-29 16:16:52,bad,STILL,Home,home,Partly Cloudy,21.5,192.0,429.0
6,133.0,2015-08-29 18:00:00,2015-08-29,2015-08-29 18:00:00,3,True,True,True,True,False,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,2015-08-29 18:07:06,bad,STILL,Home,home,Rain,21.3,96.0,195.0
6,134.0,2015-08-29 22:00:00,2015-08-29,2015-08-29 22:00:00,4,True,True,True,True,False,Happy Tired Anxious Whatever your mood we bet a short stroll this evening can improve it,2015-08-29 22:09:14,good,STILL,Home,home,Overcast,20.7,718.0,406.0
6,135.0,2015-08-30 00:00:00,2015-08-30,2015-08-30 00:00:00,5,True,True,True,True,False,How could a walk help you right now When might you squeeze one in this evening,2015-08-30 00:06:26,bad,STILL,Home,home,Overcast,18.6,164.0,201.0
6,136.0,2015-08-30 13:00:00,2015-08-30,2015-08-30 13:00:00,1,True,True,True,False,True,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,2015-08-30 13:23:14,bad,STILL,Home,home,Overcast,19.7,0.0,0.0
6,137.0,2015-08-30 16:00:00,2015-08-30,2015-08-30 16:00:00,2,False,False,False,False,False,donotnotify,,,ON_FOOT,Home,home,Overcast,24.7,3206.0,626.0
6,138.0,2015-08-30 18:00:00,2015-08-30,2015-08-30 18:00:00,3,True,True,True,False,True,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,2015-08-30 18:01:11,good,STILL,Home,home,Mostly Cloudy,26.5,108.0,260.0
6,139.0,2015-08-30 22:00:00,2015-08-30,2015-08-30 22:00:00,4,True,True,True,True,False,Try injecting some energy into your weekend housework this evening do bicep curls with the laundry detergent or pushups against the counter,2015-08-30 22:02:29,good,STILL,Home,home,Mostly Cloudy,26.6,513.0,177.0
6,140.0,2015-08-31 00:00:00,2015-08-31,2015-08-31 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,22.2,42.0,448.0
6,141.0,2015-08-31 13:00:00,2015-08-31,2015-08-31 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Mostly Cloudy,17.5,315.0,376.0
6,142.0,2015-08-31 16:00:00,2015-08-31,2015-08-31 16:00:00,2,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Grocery & Convenience Store,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,21.8,464.0,107.0
6,143.0,2015-08-31 18:00:00,2015-08-31,2015-08-31 18:00:00,3,True,True,True,False,True,How about getting up stretching those arms and legs after a productive day at work You deserve it,,,STILL,Home,home,Mostly Cloudy,24.6,45.0,33.0
6,144.0,2015-08-31 22:00:00,2015-08-31,2015-08-31 22:00:00,4,True,True,True,True,False,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,2015-08-31 22:32:49,no_response,STILL,Just Store,"store,point_of_interest,establishment",Clear,26.0,203.0,210.0
6,145.0,2015-09-01 00:00:00,2015-09-01,2015-09-01 00:00:00,5,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-09-01 00:36:22,no_response,STILL,Just Store,"store,point_of_interest,establishment",Clear,22.1,0.0,128.0
6,146.0,2015-09-01 13:00:00,2015-09-01,2015-09-01 13:00:00,1,True,True,True,True,False,Get your creative energy flowing A walk before work could be the perfect start to your day Can you manage one this morning,2015-09-01 13:07:10,bad,STILL,Home,home,Clear,22.4,19.0,0.0
6,147.0,2015-09-01 16:00:00,2015-09-01,2015-09-01 16:00:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,28.1,419.0,272.0
6,148.0,2015-09-01 18:00:00,2015-09-01,2015-09-01 18:00:00,3,True,True,True,True,False,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,2015-09-01 18:32:37,no_response,STILL,Auto & Transport - Outdoor Low-Activity,"store,car_repair,point_of_interest,establishment",Partly Cloudy,29.3,628.0,250.0
6,149.0,2015-09-01 22:00:00,2015-09-01,2015-09-01 22:00:00,4,True,True,True,True,False,Its hard to beat a nice peaceful walk even when the weathers not great Can you fit in 1000 steps now,2015-09-01 22:05:29,bad,STILL,Home,home,Clear,33.1,42.0,182.0
6,150.0,2015-09-02 00:00:00,2015-09-02,2015-09-02 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Healthcare & Personal Care - Indoor Low-Activity,"pharmacy,store,health,point_of_interest,establishment",Clear,24.3,1706.0,2908.0
6,151.0,2015-09-02 13:00:00,2015-09-02,2015-09-02 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,24.4,135.0,103.0
6,152.0,2015-09-02 16:00:00,2015-09-02,2015-09-02 16:00:00,2,False,False,False,False,False,donotnotify,,,ON_BICYCLE,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,29.4,2049.0,1063.0
6,153.0,2015-09-02 18:00:00,2015-09-02,2015-09-02 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,31.7,135.0,136.0
6,154.0,2015-09-02 22:00:00,2015-09-02,2015-09-02 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"store,restaurant,meal_delivery,food,point_of_interest,establishment",Light Rain,21.8,47.0,214.0
6,155.0,2015-09-03 00:00:00,2015-09-03,2015-09-03 00:00:00,5,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Auto & Transport - Outdoor Low-Activity,"gas_station,convenience_store,atm,food,store,finance,point_of_interest,establishment",Overcast,23.2,564.0,203.0
6,156.0,2015-09-03 13:00:00,2015-09-03,2015-09-03 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,20.9,187.0,0.0
6,157.0,2015-09-03 16:00:00,2015-09-03,2015-09-03 16:00:00,2,False,True,False,False,False,donotnotify,,,STILL,Home & Furniture Store,"general_contractor,home_goods_store,store,point_of_interest,establishment",Partly Cloudy,28.3,0.0,0.0
6,158.0,2015-09-03 18:00:00,2015-09-03,2015-09-03 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,19.8,0.0,13.0
6,159.0,2015-09-03 22:00:00,2015-09-03,2015-09-03 22:00:00,4,True,True,True,False,True,How about getting up stretching those arms and legs after a productive day at work You deserve it,2015-09-03 22:01:46,good,STILL,Home,home,Rain,20.6,234.0,304.0
6,160.0,2015-09-04 00:00:00,2015-09-04,2015-09-04 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Thunderstorm,19.4,29.0,511.0
6,161.0,2015-09-04 13:00:00,2015-09-04,2015-09-04 13:00:00,1,True,True,True,False,True,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,2015-09-04 13:05:10,good,STILL,Home,home,Overcast,20.2,125.0,73.0
6,162.0,2015-09-04 16:00:00,2015-09-04,2015-09-04 16:00:00,2,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,,,STILL,Home,home,Overcast,21.5,151.0,184.0
6,163.0,2015-09-04 18:00:00,2015-09-04,2015-09-04 18:00:00,3,True,True,True,False,True,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,2015-09-04 18:05:57,bad,STILL,Home,home,Overcast,25.8,729.0,2747.0
6,164.0,2015-09-04 22:00:00,2015-09-04,2015-09-04 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Just Store,"store,point_of_interest,establishment",Overcast,26.7,0.0,0.0
6,165.0,2015-09-05 00:00:00,2015-09-05,2015-09-05 00:00:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Mostly Cloudy,22.7,96.0,276.0
6,166.0,2015-09-05 13:00:00,2015-09-05,2015-09-05 13:00:00,1,True,True,True,True,False,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,2015-09-05 13:41:47,no_response,STILL,Home,home,Fog,20.9,0.0,44.0
6,167.0,2015-09-05 16:00:00,2015-09-05,2015-09-05 16:00:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,26.2,2732.0,483.0
6,168.0,2015-09-05 18:00:00,2015-09-05,2015-09-05 18:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Other Specialty Store,"hardware_store,store,point_of_interest,establishment",Mostly Cloudy,26.3,171.0,0.0
6,169.0,2015-09-05 22:00:00,2015-09-05,2015-09-05 22:00:00,4,True,True,True,False,True,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,,,STILL,Just Store,"store,point_of_interest,establishment",Partly Cloudy,24.8,1123.0,802.0
6,171.0,2015-09-06 13:00:00,2015-09-06,2015-09-06 13:00:00,1,True,True,True,True,False,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,2015-09-06 13:28:15,bad,STILL,University/School,"university,point_of_interest,establishment",Clear,21.7,20.0,0.0
6,172.0,2015-09-06 16:00:00,2015-09-06,2015-09-06 16:00:00,2,True,False,False,False,False,donotnotify,,,ON_FOOT,Just Store,"store,point_of_interest,establishment",Clear,28.7,1415.0,471.0
6,173.0,2015-09-06 18:00:00,2015-09-06,2015-09-06 18:00:00,3,True,True,True,False,True,What a great afternoon How about taking a walk around the block for some fresh air,2015-09-06 18:36:50,no_response,STILL,University/School,"university,point_of_interest,establishment",Clear,32.1,2024.0,2781.0
6,174.0,2015-09-06 22:00:00,2015-09-06,2015-09-06 22:00:00,4,True,True,True,True,False,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,2015-09-06 22:21:34,good,STILL,Home,home,Clear,30.8,1080.0,23.0
6,175.0,2015-09-07 00:00:00,2015-09-07,2015-09-07 00:00:00,5,True,False,False,False,False,donotnotify,,,IN_VEHICLE,University/School,"university,point_of_interest,establishment",Clear,26.3,29.0,104.0
6,176.0,2015-09-07 13:00:00,2015-09-07,2015-09-07 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,24.9,865.0,225.0
6,177.0,2015-09-07 16:00:00,2015-09-07,2015-09-07 16:00:00,2,False,True,False,False,False,donotnotify,,,UNKNOWN,University/School,"university,atm,finance,point_of_interest,establishment",Clear,30.1,781.0,661.0
6,178.0,2015-09-07 18:00:00,2015-09-07,2015-09-07 18:00:00,3,True,True,True,True,False,You dont have to walk long or far to reap benefits Even a 5minute walk will stretch your muscles and get your blood flowing,2015-09-07 18:32:11,no_response,UNKNOWN,University/School,"university,point_of_interest,establishment",Clear,30.4,341.0,551.0
6,179.0,2015-09-07 22:00:00,2015-09-07,2015-09-07 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,31.1,124.0,12.0
6,180.0,2015-09-08 00:00:00,2015-09-08,2015-09-08 00:00:00,5,True,True,True,True,False,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,2015-09-08 00:10:41,bad,STILL,Home,home,Clear,28.1,34.0,0.0
6,181.0,2015-09-08 13:00:00,2015-09-08,2015-09-08 13:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,24.2,36.0,0.0
7,0.0,2015-07-28 15:30:00,2015-07-28,2015-07-28 15:30:00,2,True,True,True,True,False,Why not use your lunch hour to walk to your favorite healthy lunch spot,2015-07-28 15:32:33,bad,STILL,Work,work,Clear,28.6,493.0,227.0
7,1.0,2015-07-28 18:30:00,2015-07-28,2015-07-28 18:30:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,31.0,346.0,0.0
7,2.0,2015-07-28 22:00:00,2015-07-28,2015-07-28 22:00:00,4,True,True,True,False,True,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,2015-07-28 22:04:33,good,STILL,Home,home,Partly Cloudy,29.8,59.0,111.0
7,3.0,2015-07-28 23:30:00,2015-07-28,2015-07-28 23:30:00,5,True,True,True,True,False,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,2015-07-28 23:52:15,good,STILL,Home,home,Clear,28.4,438.0,3313.0
7,4.0,2015-07-29 10:00:00,2015-07-29,2015-07-29 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,17.6,0.0,0.0
7,5.0,2015-07-29 15:30:00,2015-07-29,2015-07-29 15:30:00,2,True,True,True,True,False,Intraoffice communication is important How about walking to a coworkers desk asking for some workrelated advice,2015-07-29 15:31:51,good,STILL,Work,work,Clear,29.9,0.0,0.0
7,6.0,2015-07-29 18:30:00,2015-07-29,2015-07-29 18:30:00,3,True,False,False,False,False,donotnotify,,,STILL,Healthcare & Personal Care - Indoor Low-Activity,"pharmacy,store,health,point_of_interest,establishment",Mostly Cloudy,31.8,440.0,355.0
7,8.0,2015-07-29 23:30:00,2015-07-29,2015-07-29 23:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,26.0,134.0,250.0
7,9.0,2015-07-30 10:00:00,2015-07-30,2015-07-30 10:00:00,1,True,True,True,True,False,The weather is beautiful Dont believe us Well head outside see for yourself,2015-07-30 10:32:00,no_response,STILL,Home,home,Clear,17.5,0.0,0.0
7,10.0,2015-07-30 15:30:00,2015-07-30,2015-07-30 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,University/School,"university,point_of_interest,establishment",Clear,26.1,0.0,25.0
7,11.0,2015-07-30 18:30:00,2015-07-30,2015-07-30 18:30:00,3,True,True,True,True,False,Its almost the end of the workday How about a refreshing walk to help you power through the last few hours,2015-07-30 18:32:38,good,STILL,Work,work,Clear,28.0,213.0,98.0
7,12.0,2015-07-30 22:00:00,2015-07-30,2015-07-30 22:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Just Store,"store,point_of_interest,establishment",Clear,28.3,124.0,88.0
7,13.0,2015-07-30 23:30:00,2015-07-30,2015-07-30 23:30:00,5,True,True,True,True,False,Longer routes more steps How might you work longer routes into your weeknight routine,2015-07-30 23:33:53,good,STILL,Home,home,Clear,26.1,35.0,151.0
7,14.0,2015-07-31 10:00:00,2015-07-31,2015-07-31 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,17.9,0.0,0.0
7,15.0,2015-07-31 15:30:00,2015-07-31,2015-07-31 15:30:00,2,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,2015-07-31 15:32:23,good,STILL,Work,work,Clear,27.2,0.0,0.0
7,16.0,2015-07-31 18:30:00,2015-07-31,2015-07-31 18:30:00,3,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,2015-07-31 18:32:25,good,STILL,Work,work,Mostly Cloudy,28.6,462.0,0.0
7,17.0,2015-07-31 22:00:00,2015-07-31,2015-07-31 22:00:00,4,True,True,True,True,False,Its a lovely evening Why not embrace the calm with a walk outside,2015-07-31 22:06:46,good,STILL,Home,home,Clear,28.3,413.0,3117.0
7,18.0,2015-07-31 23:30:00,2015-07-31,2015-07-31 23:30:00,5,True,True,True,False,True,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,2015-07-31 23:35:09,good,STILL,Home,home,Clear,26.7,848.0,120.0
7,20.0,2015-08-01 15:30:00,2015-08-01,2015-08-01 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,24.5,193.0,335.0
7,21.0,2015-08-01 18:30:00,2015-08-01,2015-08-01 18:30:00,3,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Sports & Fitness - Indoor High-Activity,"bowling_alley,bar,restaurant,food,point_of_interest,establishment",Clear,26.9,0.0,35.0
7,24.0,2015-08-02 10:00:00,2015-08-02,2015-08-02 10:00:00,1,True,True,True,True,False,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,2015-08-02 10:31:37,no_response,STILL,Food & Dining,"bakery,store,food,point_of_interest,establishment",Clear,17.1,0.0,0.0
7,25.0,2015-08-02 15:30:00,2015-08-02,2015-08-02 15:30:00,2,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Just Store,"store,point_of_interest,establishment",Overcast,28.7,0.0,0.0
7,26.0,2015-08-02 18:30:00,2015-08-02,2015-08-02 18:30:00,3,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Home & Furniture Store,"home_goods_store,hardware_store,store,point_of_interest,establishment",Overcast,24.0,347.0,0.0
7,27.0,2015-08-02 22:00:00,2015-08-02,2015-08-02 22:00:00,4,True,True,True,True,False,How about taking a few laps at the mall this weekend Maybe its a clich but heysteps are steps,,,STILL,Food & Dining,"restaurant,lodging,food,point_of_interest,establishment",Rain,15.6,122.0,95.0
7,30.0,2015-08-03 15:30:00,2015-08-03,2015-08-03 15:30:00,2,True,True,True,True,False,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,2015-08-03 16:02:30,no_response,STILL,Auto & Transport - Outdoor Low-Activity,"gas_station,convenience_store,atm,food,store,finance,point_of_interest,establishment",Overcast,19.3,282.0,69.0
7,31.0,2015-08-03 18:30:00,2015-08-03,2015-08-03 18:30:00,3,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Electronics Store,"electronics_store,store,point_of_interest,establishment",Clear,22.6,1024.0,0.0
7,32.0,2015-08-03 22:00:00,2015-08-03,2015-08-03 22:00:00,4,True,True,True,True,False,How about taking a few laps at the mall after work Maybe its a clich but heysteps are steps,2015-08-03 22:14:22,good,STILL,Parks & Recreation - Outdoor High-Activity,"park,point_of_interest,establishment",Partly Cloudy,24.2,758.0,863.0
7,33.0,2015-08-03 23:30:00,2015-08-03,2015-08-03 23:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Parks & Recreation - Outdoor High-Activity,"park,point_of_interest,establishment",Scattered Clouds,23.3,0.0,207.0
