user.index,steps.utime,steps.utime.local,steps,decision.index,slot,study.day.nogap,decision.index.following.dec,slot.following.dec,study.day.nogap.following.dec
4,2015-08-06 21:06:00,2015-08-06 17:06:00,105,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:07:00,2015-08-06 17:07:00,77,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:08:00,2015-08-06 17:08:00,88,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:09:00,2015-08-06 17:09:00,89,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:10:00,2015-08-06 17:10:00,96,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:11:00,2015-08-06 17:11:00,57,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:19:00,2015-08-06 17:19:00,39,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:20:00,2015-08-06 17:20:00,77,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:21:00,2015-08-06 17:21:00,99,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:22:00,2015-08-06 17:22:00,12,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:29:00,2015-08-06 17:29:00,21,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:32:00,2015-08-06 17:32:00,44,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:37:00,2015-08-06 17:37:00,42,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:41:00,2015-08-06 17:41:00,107,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:42:00,2015-08-06 17:42:00,67,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:43:00,2015-08-06 17:43:00,63,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:46:00,2015-08-06 17:46:00,66,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:47:00,2015-08-06 17:47:00,71,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:48:00,2015-08-06 17:48:00,57,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:49:00,2015-08-06 17:49:00,46,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:50:00,2015-08-06 17:50:00,72,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:52:00,2015-08-06 17:52:00,19,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:53:00,2015-08-06 17:53:00,78,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:54:00,2015-08-06 17:54:00,19,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:55:00,2015-08-06 17:55:00,34,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:56:00,2015-08-06 17:56:00,76,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:57:00,2015-08-06 17:57:00,28,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 21:59:00,2015-08-06 17:59:00,22,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:00:00,2015-08-06 18:00:00,92,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:01:00,2015-08-06 18:01:00,12,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:10:00,2015-08-06 18:10:00,72,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:11:00,2015-08-06 18:11:00,17,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:22:00,2015-08-06 18:22:00,54,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:23:00,2015-08-06 18:23:00,30,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:24:00,2015-08-06 18:24:00,15,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:25:00,2015-08-06 18:25:00,31,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:31:00,2015-08-06 18:31:00,73,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:32:00,2015-08-06 18:32:00,66,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:33:00,2015-08-06 18:33:00,35,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:34:00,2015-08-06 18:34:00,18,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:35:00,2015-08-06 18:35:00,21,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:39:00,2015-08-06 18:39:00,47,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 22:40:00,2015-08-06 18:40:00,2,52.0,4.0,10.0,53.0,5.0,10.0
4,2015-08-06 23:01:00,2015-08-06 19:01:00,24,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:02:00,2015-08-06 19:02:00,65,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:20:00,2015-08-06 19:20:00,28,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:21:00,2015-08-06 19:21:00,51,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:22:00,2015-08-06 19:22:00,44,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:23:00,2015-08-06 19:23:00,5,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:24:00,2015-08-06 19:24:00,22,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:25:00,2015-08-06 19:25:00,42,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:27:00,2015-08-06 19:27:00,54,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:28:00,2015-08-06 19:28:00,53,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:31:00,2015-08-06 19:31:00,67,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:32:00,2015-08-06 19:32:00,104,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:33:00,2015-08-06 19:33:00,91,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:34:00,2015-08-06 19:34:00,118,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:35:00,2015-08-06 19:35:00,65,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:36:00,2015-08-06 19:36:00,14,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:37:00,2015-08-06 19:37:00,43,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:38:00,2015-08-06 19:38:00,53,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:39:00,2015-08-06 19:39:00,64,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:40:00,2015-08-06 19:40:00,87,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:41:00,2015-08-06 19:41:00,34,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-06 23:48:00,2015-08-06 19:48:00,13,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:02:00,2015-08-06 20:02:00,85,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:03:00,2015-08-06 20:03:00,55,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:04:00,2015-08-06 20:04:00,57,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:05:00,2015-08-06 20:05:00,57,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:06:00,2015-08-06 20:06:00,69,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:07:00,2015-08-06 20:07:00,84,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:08:00,2015-08-06 20:08:00,92,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:09:00,2015-08-06 20:09:00,36,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:10:00,2015-08-06 20:10:00,75,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:11:00,2015-08-06 20:11:00,77,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:12:00,2015-08-06 20:12:00,72,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:13:00,2015-08-06 20:13:00,91,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:14:00,2015-08-06 20:14:00,15,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:15:00,2015-08-06 20:15:00,4,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:16:00,2015-08-06 20:16:00,45,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:17:00,2015-08-06 20:17:00,40,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:18:00,2015-08-06 20:18:00,63,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:19:00,2015-08-06 20:19:00,23,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:20:00,2015-08-06 20:20:00,110,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:21:00,2015-08-06 20:21:00,131,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:22:00,2015-08-06 20:22:00,123,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:23:00,2015-08-06 20:23:00,100,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:24:00,2015-08-06 20:24:00,32,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:25:00,2015-08-06 20:25:00,52,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:26:00,2015-08-06 20:26:00,35,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:28:00,2015-08-06 20:28:00,82,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:29:00,2015-08-06 20:29:00,129,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:30:00,2015-08-06 20:30:00,97,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:31:00,2015-08-06 20:31:00,96,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:32:00,2015-08-06 20:32:00,63,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:33:00,2015-08-06 20:33:00,30,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:34:00,2015-08-06 20:34:00,16,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:35:00,2015-08-06 20:35:00,53,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:36:00,2015-08-06 20:36:00,65,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:37:00,2015-08-06 20:37:00,16,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:38:00,2015-08-06 20:38:00,15,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:39:00,2015-08-06 20:39:00,83,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:40:00,2015-08-06 20:40:00,84,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:41:00,2015-08-06 20:41:00,68,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:42:00,2015-08-06 20:42:00,67,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:43:00,2015-08-06 20:43:00,97,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:44:00,2015-08-06 20:44:00,126,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:45:00,2015-08-06 20:45:00,87,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:46:00,2015-08-06 20:46:00,40,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:47:00,2015-08-06 20:47:00,92,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:48:00,2015-08-06 20:48:00,122,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:49:00,2015-08-06 20:49:00,157,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:50:00,2015-08-06 20:50:00,163,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:51:00,2015-08-06 20:51:00,155,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:52:00,2015-08-06 20:52:00,157,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:53:00,2015-08-06 20:53:00,156,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:54:00,2015-08-06 20:54:00,157,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:55:00,2015-08-06 20:55:00,155,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:56:00,2015-08-06 20:56:00,156,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:57:00,2015-08-06 20:57:00,106,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:58:00,2015-08-06 20:58:00,80,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 00:59:00,2015-08-06 20:59:00,60,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:00:00,2015-08-06 21:00:00,22,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:05:00,2015-08-06 21:05:00,40,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:06:00,2015-08-06 21:06:00,42,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:24:00,2015-08-06 21:24:00,20,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:25:00,2015-08-06 21:25:00,39,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:37:00,2015-08-06 21:37:00,19,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:40:00,2015-08-06 21:40:00,46,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:41:00,2015-08-06 21:41:00,2,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:44:00,2015-08-06 21:44:00,52,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:45:00,2015-08-06 21:45:00,32,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:52:00,2015-08-06 21:52:00,63,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:53:00,2015-08-06 21:53:00,19,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:56:00,2015-08-06 21:56:00,61,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:57:00,2015-08-06 21:57:00,91,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:58:00,2015-08-06 21:58:00,91,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 01:59:00,2015-08-06 21:59:00,63,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:00:00,2015-08-06 22:00:00,17,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:03:00,2015-08-06 22:03:00,42,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:05:00,2015-08-06 22:05:00,24,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:06:00,2015-08-06 22:06:00,28,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:07:00,2015-08-06 22:07:00,22,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:08:00,2015-08-06 22:08:00,126,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:09:00,2015-08-06 22:09:00,157,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:10:00,2015-08-06 22:10:00,157,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:11:00,2015-08-06 22:11:00,105,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:12:00,2015-08-06 22:12:00,16,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:17:00,2015-08-06 22:17:00,50,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:23:00,2015-08-06 22:23:00,18,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:25:00,2015-08-06 22:25:00,74,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:26:00,2015-08-06 22:26:00,39,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:27:00,2015-08-06 22:27:00,45,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:28:00,2015-08-06 22:28:00,117,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:29:00,2015-08-06 22:29:00,74,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:30:00,2015-08-06 22:30:00,6,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:31:00,2015-08-06 22:31:00,93,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:32:00,2015-08-06 22:32:00,61,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:34:00,2015-08-06 22:34:00,71,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:35:00,2015-08-06 22:35:00,13,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:41:00,2015-08-06 22:41:00,22,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:43:00,2015-08-06 22:43:00,59,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:49:00,2015-08-06 22:49:00,33,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:50:00,2015-08-06 22:50:00,12,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 02:56:00,2015-08-06 22:56:00,19,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 03:15:00,2015-08-06 23:15:00,19,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 03:21:00,2015-08-06 23:21:00,19,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 04:22:00,2015-08-07 00:22:00,54,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 04:33:00,2015-08-07 00:33:00,22,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 04:51:00,2015-08-07 00:51:00,24,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 04:53:00,2015-08-07 00:53:00,20,53.0,5.0,10.0,54.0,1.0,11.0
4,2015-08-07 12:29:00,2015-08-07 08:29:00,58,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:30:00,2015-08-07 08:30:00,44,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:38:00,2015-08-07 08:38:00,34,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:43:00,2015-08-07 08:43:00,19,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:44:00,2015-08-07 08:44:00,58,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:45:00,2015-08-07 08:45:00,19,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:46:00,2015-08-07 08:46:00,38,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:47:00,2015-08-07 08:47:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:48:00,2015-08-07 08:48:00,33,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:49:00,2015-08-07 08:49:00,73,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:50:00,2015-08-07 08:50:00,116,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:51:00,2015-08-07 08:51:00,167,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:52:00,2015-08-07 08:52:00,156,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:53:00,2015-08-07 08:53:00,154,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:54:00,2015-08-07 08:54:00,150,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:55:00,2015-08-07 08:55:00,127,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:56:00,2015-08-07 08:56:00,105,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 12:57:00,2015-08-07 08:57:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:00:00,2015-08-07 09:00:00,38,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:01:00,2015-08-07 09:01:00,36,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:02:00,2015-08-07 09:02:00,30,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:05:00,2015-08-07 09:05:00,23,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:15:00,2015-08-07 09:15:00,28,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:17:00,2015-08-07 09:17:00,24,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:18:00,2015-08-07 09:18:00,4,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:31:00,2015-08-07 09:31:00,45,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:32:00,2015-08-07 09:32:00,54,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:35:00,2015-08-07 09:35:00,11,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:36:00,2015-08-07 09:36:00,13,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:37:00,2015-08-07 09:37:00,15,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:38:00,2015-08-07 09:38:00,53,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:39:00,2015-08-07 09:39:00,18,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:50:00,2015-08-07 09:50:00,85,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:53:00,2015-08-07 09:53:00,21,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 13:54:00,2015-08-07 09:54:00,32,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:01:00,2015-08-07 10:01:00,19,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:02:00,2015-08-07 10:02:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:05:00,2015-08-07 10:05:00,29,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:06:00,2015-08-07 10:06:00,19,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:29:00,2015-08-07 10:29:00,40,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:30:00,2015-08-07 10:30:00,53,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:31:00,2015-08-07 10:31:00,107,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:32:00,2015-08-07 10:32:00,118,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:33:00,2015-08-07 10:33:00,159,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:34:00,2015-08-07 10:34:00,141,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:35:00,2015-08-07 10:35:00,157,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:36:00,2015-08-07 10:36:00,157,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:37:00,2015-08-07 10:37:00,153,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:38:00,2015-08-07 10:38:00,155,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:39:00,2015-08-07 10:39:00,128,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:40:00,2015-08-07 10:40:00,12,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:45:00,2015-08-07 10:45:00,98,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:46:00,2015-08-07 10:46:00,27,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:47:00,2015-08-07 10:47:00,11,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:48:00,2015-08-07 10:48:00,62,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:49:00,2015-08-07 10:49:00,18,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:52:00,2015-08-07 10:52:00,45,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:53:00,2015-08-07 10:53:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:54:00,2015-08-07 10:54:00,43,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:55:00,2015-08-07 10:55:00,31,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 14:56:00,2015-08-07 10:56:00,46,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:00:00,2015-08-07 11:00:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:01:00,2015-08-07 11:01:00,48,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:02:00,2015-08-07 11:02:00,35,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:03:00,2015-08-07 11:03:00,61,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:05:00,2015-08-07 11:05:00,29,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:06:00,2015-08-07 11:06:00,30,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:07:00,2015-08-07 11:07:00,28,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:10:00,2015-08-07 11:10:00,14,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:13:00,2015-08-07 11:13:00,22,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:15:00,2015-08-07 11:15:00,34,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:16:00,2015-08-07 11:16:00,39,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:17:00,2015-08-07 11:17:00,12,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:20:00,2015-08-07 11:20:00,29,54.0,1.0,11.0,55.0,2.0,11.0
4,2015-08-07 15:32:00,2015-08-07 11:32:00,53,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:37:00,2015-08-07 11:37:00,18,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:38:00,2015-08-07 11:38:00,14,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:39:00,2015-08-07 11:39:00,19,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:41:00,2015-08-07 11:41:00,19,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:45:00,2015-08-07 11:45:00,37,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:46:00,2015-08-07 11:46:00,21,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:49:00,2015-08-07 11:49:00,61,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:50:00,2015-08-07 11:50:00,64,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:52:00,2015-08-07 11:52:00,66,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:53:00,2015-08-07 11:53:00,13,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:54:00,2015-08-07 11:54:00,88,55.0,2.0,11.0,56.0,3.0,11.0
4,2015-08-07 15:55:00,2015-08-07 11:55:00,70,55.0,2.0,11.0,56.0,3.0,11.0
